id,title,isPartOf,publicationYear,doi,docType,provider,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,wordCount,pageCount,outputFormat
ark://27927/pbd84h7729,6. From Wizards to Trading Zones : Crossing the Chasm of Computers in Scientific Collaboration ,Trading Zones and Interactional Expertise,2010,,chapter,portico,01/01/2010,,,,Jeff Shrager,The MIT Press,eng,107,124,,7744,18,unigram; bigram; trigram
ark://27927/phzbq5f4k6z,"Book Review: Generation impact: How next gen donors are revolutionizing giving by Goldseker, S., & Moody, M.",Nonprofit and Voluntary Sector Quarterly,2019,10.1177/0899764019855947,article,portico,01/12/2019,6,48,http://doi.org/10.1177/0899764019855947,Heather A. O - EEÄ - EEConnor,SAGE Publications,eng,1312,1315,,1508,4,unigram; bigram; trigram
ark://27927/phz47h780t3,Future integrated communication network architectures enabling heterogeneous service provision,Advances in Radio Science,2018,10.5194/ars-16-59-2018,article,portico,01/01/2018,null,16,http://doi.org/10.5194/ars-16-59-2018,Dirk von Hugo; Paul Arnold,Copernicus Publications,eng,59,66,,3880,8,unigram; bigram; trigram
ark://27927/pgh31wfjjbt,An overview of network virtualization and cloud network as a service,International Journal of Network Management,2015,10.1002/nem.1882,article,portico,01/01/2015,1,25,http://doi.org/10.1002/nem.1882,Hamada Alshaer,"John Wiley & Sons, Inc.",eng,1,30,,19130,30,unigram; bigram; trigram
ark://27927/phxwp1jdn2,8. African American Engineers in Business and Industry,Changing the Face of Engineering,2015,,chapter,portico,01/01/2015,,,,"Slaughter, John Brooks; Tao, Yu; Pearson, Jr., Willie",The Johns Hopkins University Press,eng,225,240,,6597,16,unigram; bigram; trigram
ark://27927/phx1frs8x64,Exploring the adoption of mobile internet services by socioeconomically disadvantaged people,Aslib Journal of Information Management,2016,10.1108/AJIM-03-2016-0027,article,portico,21/11/2016,6,68,http://doi.org/10.1108/AJIM-03-2016-0027,Cen Yonghua; Wu Peng; Ma Dandan; Tina Du Jia,Emerald Group Publishing,eng,670,693,,11622,24,unigram; bigram; trigram
ark://27927/phz6tbkkzm5,A Focus Group and Key Informant Interview Study of Experience with the NYC Health & Hospitals <i>Options</i> Program,Journal of Health Care for the Poor and Underserved,2019,,article,portico,01/03/2019,1,30,,Kathleen Flandrick; Diana Romero,Project MUSE,eng,310,328,,7351,19,unigram; bigram; trigram
ark://27927/pgj2d6vsv5b,Library in the Cloud with Diamonds: a critical evaluation of the future of library management systems,Library Hi Tech News,2013,10.1108/LHTN-11-2012-0071,article,portico,26/04/2013,3,30,http://doi.org/10.1108/LHTN-11-2012-0071,RichardLevy,Emerald Group Publishing,eng,9,13,,5241,5,unigram; bigram; trigram
ark://27927/pgj2cqj2s6h,An interactive ethical assessment of surveillance - EEÄ - EEcapable software within the home - EEÄ - EEhelp service sector,"Journal of Information, Communication and Ethics in Society",2013,10.1108/14779961311304158,article,portico,22/02/2013,1,11,http://doi.org/10.1108/14779961311304158,ElinPalm,Emerald Group Publishing,eng,43,68,,12921,26,unigram; bigram; trigram
ark://27927/pgg1rtkz0mp,The Global War on Terror and Automatic License Plate Recognition,Canadian Review of Sociology/Revue Canadienne de Sociologie,2013,10.1111/cars.12003,article,portico,01/02/2013,1,50,http://doi.org/10.1111/cars.12003,Matt Cousineau,"John Wiley & Sons, Inc.",eng,74,88,,6716,15,unigram; bigram; trigram
ark://27927/pgk12dz8bhv,Order - EEÄ - EEIndependent Transparency for Programmable Deferred Shading Pipelines,Computer Graphics Forum,2015,10.1111/cgf.12746,article,portico,01/10/2015,7,34,http://doi.org/10.1111/cgf.12746,Andrey Babanin; Bernd Froehlich; Andre Schollmeyer,"John Wiley & Sons, Inc.",eng,67,76,,7488,10,unigram; bigram; trigram
ark://27927/phx515pqqg5,"Diffusion and adoption of ICTs in selected government departments in KwaZulu-Natal, South Africa",Information Development,2011,10.1177/0266666911424864,article,portico,01/11/2011,4,27,http://doi.org/10.1177/0266666911424864,Dennis N. Ocholla; Jerry Le Roux; Blessing T. Mbatha,SAGE Publications,eng,251,263,,8474,13,unigram; bigram; trigram
ark://27927/pgg4b0461d0,Issues and strategy of institutional repositories (IR) in Bangladesh: a paradigm shift,The Electronic Library,2014,10.1108/EL-02-2012-0020,article,portico,01/01/2014,1,32,http://doi.org/10.1108/EL-02-2012-0020,Md Mukhlesur Rahman; Muhammad Mezbah - EEÄ - EEul - EEÄ - EEIslam,Emerald Group Publishing,eng,47,61,,5128,15,unigram; bigram; trigram
ark://27927/pgg3zr7f95k,Perceptual quality - EEÄ - EEbased image communication service framework for wireless sensor networks,Wireless Communications and Mobile Computing,2014,10.1002/wcm.1218,article,portico,01/01/2014,1,14,http://doi.org/10.1002/wcm.1218,A. Emre Harmanci; Sebnem Baydere; Pinar Sarisaray Boluk,"John Wiley & Sons, Inc.",eng,1,18,,12406,18,unigram; bigram; trigram
http://www.jstor.org/stable/26686708,State Aid for Films and Other Audiovisual Works  - EEÄ - EE Current Affairs and New Developments,European State Aid Law Quarterly,2012,,article,jstor,01/01/2012,1,11,http://www.jstor.org/stable/26686708,Irina Orssich,Lexxion Verlagsgesellschaft mbH,eng,49,56,,5051,8,unigram; bigram; trigram
ark://27927/phz8c09zbg0,Generations of Innovation,Information Display,2018,10.1002/j.2637-496X.2018.tb01064.x,article,portico,01/03/2018,2,34,http://doi.org/10.1002/j.2637-496X.2018.tb01064.x,Stephen P. Atwood,"John Wiley & Sons, Inc.",eng,2,38,,1961,2,unigram; bigram; trigram
ark://27927/phz1tq7hd6n,Ethics Are Admin: Australian Human Research Ethics Review Forms as (Un)Ethical Actors,Social Media + Society,2018,10.1177/2056305118768815,article,portico,01/04/2018,2,4,http://doi.org/10.1177/2056305118768815,Andrew Whelan,SAGE Publications,eng,9,18,,6792,9,unigram; bigram; trigram
ark://27927/phxhfwzxw6,Planning For 5G: A Problem Structuring Approach for Survival in the Telecoms Industry,Systems Engineering,2016,10.1002/sys.21354,article,portico,01/07/2016,4,19,http://doi.org/10.1002/sys.21354,R. Eddie Wilson; Mike Yearworth; Angela Doufexi; William Jones; Mahesh Sooriyabandara,"John Wiley & Sons, Inc.",eng,301,321,,12821,21,unigram; bigram; trigram
http://www.jstor.org/stable/24799748,"JSF Lethality, Survivability Concerns Triggered 'Concurrency Risk' Review",Inside the Air Force,2011,,article,jstor,16/12/2011,50,22,http://www.jstor.org/stable/24799748,Jason Sherman,Inside Washington Publishers,eng,10,11,,1747,2,unigram; bigram; trigram
ark://27927/phz96k746j1,Theme IV: ICT in Decentralised Approach to Rural Development and Poverty Alleviation,Asia Pacific Journal of Rural Development,2012,10.1177/1018529120120104,article,portico,01/07/2012,1,22,http://doi.org/10.1177/1018529120120104,Vasanthi Rajendran,SAGE Publications,eng,65,91,,12701,27,unigram; bigram; trigram
ark://27927/pgg20ppcrwz,Real - EEÄ - EEtime up - EEÄ - EEconverter from HDTV to 4K with super - EEÄ - EEresolution: Breaking the Nyquist frequency barrier,Journal of the Society For Information Display,2013,10.1002/jsid.147,article,portico,01/02/2013,2,21,http://doi.org/10.1002/jsid.147,Jin Ogasawara; Seiichi Gohshi; Shinichiro Nakamura,"John Wiley & Sons, Inc.",eng,89,93,,3120,5,unigram; bigram; trigram
http://www.jstor.org/stable/27765950,The Next Generation: Technology Adoption and Integration Through Internal Competition in New Product Development,Organization Science,2010,,article,jstor,01/01/2010,1,21,http://www.jstor.org/stable/27765950,Alva Taylor,INFORMS,eng,23,41,,14270,19,unigram; bigram; trigram
ark://27927/pgg32chtpf5,"Public libraries: pathways to making Botswana an educated, informed nation",Library Review,2011,10.1108/00242531111135272,article,portico,01/01/2011,5,60,http://doi.org/10.1108/00242531111135272,Priti Jain and R.B. Nfila; Tshepo Maswabi; Tiroyamodimo Sethate; Resego Taolo; Sebusang E.M. Sebusang,Emerald Group Publishing,eng,,,,6305,12,unigram; bigram; trigram
ark://27927/phz6d4t9mwn,Blocked and chained: Blockchain and the problems of transparency,Proceedings of the Association for Information Science and Technology,2018,10.1002/pra2.2018.14505501019,article,portico,01/01/2018,1,55,http://doi.org/10.1002/pra2.2018.14505501019,Alamir Novin; Darra Hofman,"John Wiley & Sons, Inc.",eng,171,178,,5423,8,unigram; bigram; trigram
ark://27927/phz7drwbcpw,Easy Riders,Plastics Engineering,2018,10.1002/peng.20007,article,portico,01/09/2018,8,74,http://doi.org/10.1002/peng.20007,Pat Toensmeier,"John Wiley & Sons, Inc.",eng,28,37,,3788,10,unigram; bigram; trigram
ark://27927/phz2xvnjjbx,Does Your Department Have a Technology Innovation Strategy?,Hospital Pharmacy,2016,10.1310/hpj5110-863,article,portico,01/11/2016,10,51,http://doi.org/10.1310/hpj5110-863,Bill G. Felkey; Brent I. Fox,SAGE Publications,eng,863,864,,1170,2,unigram; bigram; trigram
ark://27927/pgk3vq2g7fk,Planning for Cars That Drive Themselves,Journal of Planning Education and Research,2016,10.1177/0739456X15613591,article,portico,01/06/2016,2,36,http://doi.org/10.1177/0739456X15613591,Erick Guerra,SAGE Publications,eng,210,224,,10990,15,unigram; bigram; trigram
ark://27927/phw4n8kcvr,Zeroing the divide: Promoting broadband use and media savvy in underserved communities,National Civic Review,2011,10.1002/ncr.20068,article,portico,01/09/2011,3,100,http://doi.org/10.1002/ncr.20068,Michael McGrath,"John Wiley & Sons, Inc.",eng,24,28,,3077,5,unigram; bigram; trigram
ark://27927/pbd189g5kt3,Introduction: The Development of Accessible Personal Computer Technologies,Making Computers Accessible,2015,,chapter,portico,01/01/2015,,,,"Petrick, Elizabeth R.",The Johns Hopkins University Press,eng,1,8,,3040,8,unigram; bigram; trigram
ark://27927/pbd189bwtdf,3. What Product Designers Let Technology Do,Technology Choices,2015,,chapter,portico,01/01/2015,,,,Diane E. Bailey; Paul M. Leonardi,The MIT Press,eng,69,102,,16360,34,unigram; bigram; trigram
ark://27927/pgg1dvkp6vd,Digital government,Annual Review of Information Science and Technology,2010,10.1002/aris.2010.1440440115,article,portico,01/01/2010,1,44,http://doi.org/10.1002/aris.2010.1440440115,Scott P. Robertson; Ravi K. Vatrapu,"John Wiley & Sons, Inc.",eng,317,364,,19156,48,unigram; bigram; trigram
ark://27927/pgj2d6ts93h,Current cite-ings from the popular and trade computing press,Library Hi Tech News,2011,10.1108/lhtn.2011.23928haa.003,article,portico,18/10/2011,8,28,http://doi.org/10.1108/lhtn.2011.23928haa.003,,Emerald Group Publishing,eng,,,,2083,5,unigram; bigram; trigram
ark://27927/pgg1xq4kmxg,Graphics processing unit acceleration of the red/black SOR method,Concurrency and Computation: Practice and Experience,2013,10.1002/cpe.2952,article,portico,10/06/2013,8,25,http://doi.org/10.1002/cpe.2952,Yiannis Cotronis; Issue Editor: Jos√© R. Herrero; Elias Konstantinidis; Issue Editor: Robert Strzodka; Issue Editor: Enrique S. Quintana - EEÄ - EEOrt√≠; Issue Editor: Margarita Amor; Issue Editor: Ram√≥n Doallo; Issue Editor: Jose Ignacio Hidalgo; Issue Editor: Francisco Fern√°ndez - EEÄ - EEde - EEÄ - EEVega; Issue Editor: Basilio B. Fraguela,"John Wiley & Sons, Inc.",eng,1107,1120,,7477,14,unigram; bigram; trigram
ark://27927/phx7mfvntjj,Removing the Center from Computing: Biology's New Mode of Digital Knowledge Production,Berichte zur Wissenschaftsgeschichte,2011,10.1002/bewi.201101512,article,portico,01/06/2011,2,34,http://doi.org/10.1002/bewi.201101512,Joseph November,"John Wiley & Sons, Inc.",eng,156,173,,9597,18,unigram; bigram; trigram
ark://27927/phw16smr9g6,Mobile responsive websites and local planning departments in the US: Opportunities for the future,Environment and Planning B: Urban Analytics and City Science,2017,10.1177/0265813516656375,article,portico,01/09/2017,5,44,http://doi.org/10.1177/0265813516656375,William Riggs,SAGE Publications,eng,947,963,,7316,17,unigram; bigram; trigram
http://www.jstor.org/stable/24840618,"Military Operations Research Society (MORS) Oral History Project Interview of Dr. Marion L. Williams, FS",Military Operations Research,2014,,article,jstor,01/01/2014,3,19,http://www.jstor.org/stable/24840618,Marion L. Williams; Greg Keethler; Bob Sheldon,Military Operations Research Society,eng,67,95,,22760,29,unigram; bigram; trigram
ark://27927/pgh126wp64h,Nursing as a Learning Discipline,Nursing Science Quarterly,2013,10.1177/0894318412466746,article,portico,01/01/2013,1,26,http://doi.org/10.1177/0894318412466746,Ida M. Androwich,SAGE Publications,eng,37,41,,3864,5,unigram; bigram; trigram
ark://27927/phzwd6kthk,M - EEÄ - EEpesa: A Case Study of the Critical Early Adopters - EEÄ - EE Role in the Rapid Adoption of Mobile Money Banking in Kenya,The Electronic Journal of Information Systems in Developing Countries,2010,10.1002/j.1681-4835.2010.tb00307.x,article,portico,01/09/2010,1,43,http://doi.org/10.1002/j.1681-4835.2010.tb00307.x,Benjamin Ngugi; Matthew Pelowski; Javier Gordon Ogembo,"John Wiley & Sons, Inc.",eng,1,16,,9332,16,unigram; bigram; trigram
ark://27927/pbd188q49sn,Notes,Trapped in the Net,2012,,chapter,portico,01/01/2012,,,,Gene I. Rochlin,Princeton University Press,eng,219,264,,17093,46,unigram; bigram; trigram
ark://27927/phz39b6fp2m,Automatic translation from Java to Spark,Concurrency and Computation: Practice and Experience,2018,10.1002/cpe.4459,article,portico,25/10/2018,20,30,http://doi.org/10.1002/cpe.4459,Issue Editor: Radu Prodan; Issue Editor: Alexandru Iosup; Issue Editor: Jun Shen; Issue Editor: Fang Dong; Issue Editor: Qiang He; Bing Li; Issue Editor: Laura Ricci; Yi Pan; Xueli Xiao,"John Wiley & Sons, Inc.",eng,n/a,n/a,,5404,12,unigram; bigram; trigram
ark://27927/phwsh4b8z3,System Integration for Real-Time Mobile Manipulation,International Journal of Advanced Robotic Systems,2014,10.5772/58467,article,portico,01/03/2014,3,11,http://doi.org/10.5772/58467,Reza Oftadeh; Mohammad M. Aref; Jouni Mattila; Reza Ghabcheloo,SAGE Publications,eng,,,,6355,9,unigram; bigram; trigram
ark://27927/phz6qq73pqv,The Politics of the ICT4ED (Fatih) Project in Turkey,Policy Futures in Education,2014,10.2304/pfie.2014.12.6.832,article,portico,01/08/2014,6,12,http://doi.org/10.2304/pfie.2014.12.6.832,H√ºseyin Tolu,SAGE Publications,eng,832,849,,11662,18,unigram; bigram; trigram
ark://27927/phw8j98pw7,Unintended Consequences: New Materialist Perspectives on Library Technologies and the Digital Record,portal: Libraries and the Academy,2013,,article,portico,15/07/2013,3,13,,Marlene. Manoff,Project MUSE,eng,273,282,,4923,10,unigram; bigram; trigram
ark://27927/phx61p7cwh6,On the benefits of the remote GPU virtualization mechanism: The rCUDA case,Concurrency and Computation: Practice and Experience,2017,10.1002/cpe.4072,article,portico,10/07/2017,13,29,http://doi.org/10.1002/cpe.4072,Javier Prades; Issue Editor: Pedro Javier Garcia; Issue Editor: Jes√∫s Escudero - EEÄ - EESahuquillo; Issue Editor: Beth Plale; Sergio Iserte; Issue Editor: Maio Chen; Carlos Rea√±o; Federico Silla,"John Wiley & Sons, Inc.",eng,n/a,n/a,,13139,17,unigram; bigram; trigram
ark://27927/phw23pn4dxn,"Chapter 5 Co-creation of OER by teachers and teacher educators in Colombia	",Adoption and impact of OER in the Global South,2017,,chapter,portico,01/01/2017,,,,Cheryl Hodgkinson-Williams; Brazil Arinto,African Books Collective,eng,143,186,,19889,44,unigram; bigram; trigram
ark://27927/phz75k1249d,Developing a conceptual framework of knowledge management,International Journal of Innovation Science,2019,10.1108/IJIS-07-2018-0068,article,portico,26/03/2019,1,11,http://doi.org/10.1108/IJIS-07-2018-0068,Farooq Rayees,Emerald Group Publishing,eng,139,160,,13571,22,unigram; bigram; trigram
ark://27927/pgjg5c03mn,The many faces of information technology interruptions: a taxonomy and preliminary investigation of their performance effects,Information Systems Journal,2015,10.1111/isj.12064,article,portico,01/05/2015,3,25,http://doi.org/10.1111/isj.12064,Alain Pinsonneault; Shamel Addas,"John Wiley & Sons, Inc.",eng,231,273,,21431,43,unigram; bigram; trigram
ark://27927/phw30f4xzq,The relationship between CSR disclosure and competitive advantage,"Sustainability Accounting, Management and Policy Journal",2017,10.1108/SAMPJ-11-2016-0086,article,portico,06/11/2017,5,8,http://doi.org/10.1108/SAMPJ-11-2016-0086,Kuo Lopin; Kao Mao-Feng; Yu Hui-Cheng,Emerald Group Publishing,eng,547,570,,11837,24,unigram; bigram; trigram
ark://27927/phz2zx7x42f,K - EEÄ - EE12 Technology Accessibility,Journal of Special Education Technology,2018,10.1177/0162643417734557,article,portico,01/06/2018,2,33,http://doi.org/10.1177/0162643417734557,Natalie L. Shaheen; Jonathan Lazar,SAGE Publications,eng,83,97,,10838,15,unigram; bigram; trigram
http://www.jstor.org/stable/j.ctv1xxrwd.5,An Exploration of Mobile Telephony Non-use among Older People,Ageing and Technology,2016,,chapter,jstor,01/01/2016,,,http://www.jstor.org/stable/j.ctv1xxrwd.5,,,eng,47,66,,7245,20,unigram; bigram; trigram; fullText
ark://27927/phzk4pxjth,Building community broadband: Barriers and opportunities for community - EEÄ - EEbased organizations in the federal BTOP and BIP broadband development programs,Proceedings of the American Society for Information Science and Technology,2011,10.1002/meet.2011.14504801169,article,portico,01/01/2011,1,48,http://doi.org/10.1002/meet.2011.14504801169,Steven J. Jackson; Andrew Gordon,"John Wiley & Sons, Inc.",eng,1,11,,7374,10,unigram; bigram; trigram
ark://27927/phzbq690h52,"The social spaces of hearing apps: problems, partners and intermediaries",Media International Australia,2019,10.1177/1329878X19844338,article,portico,01/05/2019,1,171,http://doi.org/10.1177/1329878X19844338,Catherine McMahon; Isabelle Boisvert; Catharine Lumby; Nicole Matthews,SAGE Publications,eng,23,37,,8100,15,unigram; bigram; trigram
ark://27927/phx2bzs2x15,Intelligent file transfer for smart handheld devices based on mobile cloud computing,International Journal of Communication Systems,2017,10.1002/dac.2947,article,portico,10/01/2017,1,30,http://doi.org/10.1002/dac.2947,Ming - EEÄ - EEFong Tsai; Lien - EEÄ - EEWu Chen; Yu - EEÄ - EEFan Ho; Wei - EEÄ - EETing Kuo,"John Wiley & Sons, Inc.",eng,n/a,n/a,,6267,12,unigram; bigram; trigram
